Namespace(Lambda_KL=0.1, Lambda_ST=0.1, Lambda_global=1000, all_use='no', aux_iter=16, batch_size=128, beta=0.5, checkpoint_dir='checkpoint', cuda=True, entropy_thr=0.7, epoch_decay=100, epr=1, init_tgt_port=0.2, load_checkpoint=None, lr=0.0005, max_epoch=500, max_mu=1, max_tgt_port=0.5, mu=1.1000000000000001e-05, n_samples=10, nclasses=10, ndomain=5, net='conv3_fc2', nfeat=2048, no_cuda=False, num_rounds=20, optimizer='adam', pho=1.1, ratio=0.3, record_folder='record', save_epoch=20, save_model=True, seed=1, sigma=0.05, target='mnistm', tgt_port_step=0.05, use_target=True)

  Train Epoch:   0 [  1/195.3125 (0.01%)]	Loss_cls_domain: 9.20876	Loss_cls_source: 9.20661	Loss_cls_target: 0.00000	Loss_local: 0.00034	Loss_ALM: 0.00198	 mu: 0.00001
  Train Epoch:   5 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.07618	Loss_cls_source: 0.25642	Loss_cls_target: 0.02021	Loss_local: 0.00004	Loss_ALM: 2.51946	 mu: 0.01399
  Train Epoch:   5 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.07651	Loss_cls_source: 0.38982	Loss_cls_target: 0.01835	Loss_local: 0.00004	Loss_ALM: 2.76867	 mu: 0.01399
  Train Epoch:   5 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.07363	Loss_cls_source: 0.36987	Loss_cls_target: 0.02328	Loss_local: 0.00005	Loss_ALM: 3.04691	 mu: 0.01539
  Train Epoch:   5 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.07880	Loss_cls_source: 0.55077	Loss_cls_target: 0.02120	Loss_local: 0.00005	Loss_ALM: 3.05092	 mu: 0.01539
  Train Epoch:   5 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.07136	Loss_cls_source: 0.29705	Loss_cls_target: 0.01949	Loss_local: 0.00004	Loss_ALM: 3.34083	 mu: 0.01693
  Train Epoch:   5 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.07416	Loss_cls_source: 0.37000	Loss_cls_target: 0.02161	Loss_local: 0.00004	Loss_ALM: 3.67697	 mu: 0.01862
  Train Epoch:   5 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.07703	Loss_cls_source: 0.47344	Loss_cls_target: 0.02397	Loss_local: 0.00005	Loss_ALM: 3.68386	 mu: 0.01862
  Train Epoch:   5 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.08077	Loss_cls_source: 0.65620	Loss_cls_target: 0.01888	Loss_local: 0.00005	Loss_ALM: 4.05209	 mu: 0.02048
  Train Epoch:   5 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.08191	Loss_cls_source: 0.55954	Loss_cls_target: 0.01717	Loss_local: 0.00005	Loss_ALM: 4.05137	 mu: 0.02253
  Train Epoch:   5 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.07658	Loss_cls_source: 0.44137	Loss_cls_target: 0.02004	Loss_local: 0.00004	Loss_ALM: 4.44232	 mu: 0.02253
  Train Epoch:   5 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.07988	Loss_cls_source: 0.42264	Loss_cls_target: 0.02217	Loss_local: 0.00005	Loss_ALM: 4.88948	 mu: 0.02479
  Train Epoch:   5 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.08124	Loss_cls_source: 0.45839	Loss_cls_target: 0.01845	Loss_local: 0.00005	Loss_ALM: 4.87503	 mu: 0.02479
  Train Epoch:   5 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.07575	Loss_cls_source: 0.37981	Loss_cls_target: 0.02394	Loss_local: 0.00004	Loss_ALM: 5.35159	 mu: 0.02726
  Train Epoch:   5 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.07256	Loss_cls_source: 0.28079	Loss_cls_target: 0.02024	Loss_local: 0.00004	Loss_ALM: 5.86643	 mu: 0.02999
  Train Epoch:   5 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.07704	Loss_cls_source: 0.41151	Loss_cls_target: 0.02228	Loss_local: 0.00005	Loss_ALM: 5.86765	 mu: 0.02999
  Train Epoch:   5 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.08035	Loss_cls_source: 0.46843	Loss_cls_target: 0.02009	Loss_local: 0.00004	Loss_ALM: 6.44288	 mu: 0.03299
  Train Epoch:   5 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.07732	Loss_cls_source: 0.26554	Loss_cls_target: 0.01969	Loss_local: 0.00004	Loss_ALM: 6.42380	 mu: 0.03629
  Train Epoch:   5 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.07924	Loss_cls_source: 0.41076	Loss_cls_target: 0.02189	Loss_local: 0.00004	Loss_ALM: 7.05280	 mu: 0.03629
  Train Epoch:   5 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.08165	Loss_cls_source: 0.39259	Loss_cls_target: 0.02143	Loss_local: 0.00004	Loss_ALM: 7.73859	 mu: 0.03992
  Train Epoch:   5 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.08834	Loss_cls_source: 0.56794	Loss_cls_target: 0.01948	Loss_local: 0.00004	Loss_ALM: 7.74368	 mu: 0.03992
  Train Epoch:   5 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.08303	Loss_cls_source: 0.25997	Loss_cls_target: 0.02187	Loss_local: 0.00004	Loss_ALM: 8.47867	 mu: 0.04391
  Train Epoch:   5 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.08796	Loss_cls_source: 0.42800	Loss_cls_target: 0.02184	Loss_local: 0.00004	Loss_ALM: 9.31999	 mu: 0.04830
  Train Epoch:   5 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.08413	Loss_cls_source: 0.27694	Loss_cls_target: 0.02166	Loss_local: 0.00003	Loss_ALM: 9.25383	 mu: 0.04830
  Train Epoch:   5 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.09143	Loss_cls_source: 0.42834	Loss_cls_target: 0.01835	Loss_local: 0.00004	Loss_ALM: 10.18780	 mu: 0.05313
  Train Epoch:   6 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.09016	Loss_cls_source: 0.37509	Loss_cls_target: 0.02348	Loss_local: 0.00004	Loss_ALM: 10.18567	 mu: 0.05844
  Train Epoch:   6 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.08812	Loss_cls_source: 0.23421	Loss_cls_target: 0.02132	Loss_local: 0.00003	Loss_ALM: 11.14989	 mu: 0.05844
  Train Epoch:   6 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.08986	Loss_cls_source: 0.30553	Loss_cls_target: 0.02273	Loss_local: 0.00003	Loss_ALM: 12.21432	 mu: 0.06429
  Train Epoch:   6 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.11051	Loss_cls_source: 0.57092	Loss_cls_target: 0.02277	Loss_local: 0.00004	Loss_ALM: 12.25615	 mu: 0.06429
  Train Epoch:   6 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.11058	Loss_cls_source: 0.50010	Loss_cls_target: 0.02274	Loss_local: 0.00004	Loss_ALM: 13.43059	 mu: 0.07072
  Train Epoch:   6 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.10772	Loss_cls_source: 0.37897	Loss_cls_target: 0.02259	Loss_local: 0.00003	Loss_ALM: 14.72210	 mu: 0.07779
  Train Epoch:   6 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.10899	Loss_cls_source: 0.48020	Loss_cls_target: 0.02423	Loss_local: 0.00004	Loss_ALM: 14.70537	 mu: 0.07779
  Train Epoch:   6 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.11693	Loss_cls_source: 0.53557	Loss_cls_target: 0.02377	Loss_local: 0.00004	Loss_ALM: 16.15271	 mu: 0.08557
  Train Epoch:   6 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.12169	Loss_cls_source: 0.50458	Loss_cls_target: 0.02451	Loss_local: 0.00004	Loss_ALM: 16.09855	 mu: 0.09412
  Train Epoch:   6 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.12110	Loss_cls_source: 0.45921	Loss_cls_target: 0.02521	Loss_local: 0.00003	Loss_ALM: 17.66448	 mu: 0.09412
  Train Epoch:   6 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.12577	Loss_cls_source: 0.41724	Loss_cls_target: 0.02583	Loss_local: 0.00004	Loss_ALM: 19.41375	 mu: 0.10354
  Train Epoch:   6 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.12406	Loss_cls_source: 0.49444	Loss_cls_target: 0.02417	Loss_local: 0.00003	Loss_ALM: 19.32545	 mu: 0.10354
  Train Epoch:   6 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.13131	Loss_cls_source: 0.47798	Loss_cls_target: 0.02534	Loss_local: 0.00003	Loss_ALM: 21.29462	 mu: 0.11389
  Train Epoch:   6 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.13934	Loss_cls_source: 0.59692	Loss_cls_target: 0.02304	Loss_local: 0.00004	Loss_ALM: 23.40659	 mu: 0.12528
  Train Epoch:   6 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.14397	Loss_cls_source: 0.67066	Loss_cls_target: 0.02693	Loss_local: 0.00004	Loss_ALM: 23.40442	 mu: 0.12528
  Train Epoch:   6 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.14129	Loss_cls_source: 0.48713	Loss_cls_target: 0.02593	Loss_local: 0.00004	Loss_ALM: 25.64894	 mu: 0.13781
  Train Epoch:   6 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.14185	Loss_cls_source: 0.57494	Loss_cls_target: 0.02563	Loss_local: 0.00004	Loss_ALM: 25.58552	 mu: 0.15159
  Train Epoch:   6 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.14680	Loss_cls_source: 0.50995	Loss_cls_target: 0.02493	Loss_local: 0.00003	Loss_ALM: 28.10174	 mu: 0.15159
  Train Epoch:   6 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.15230	Loss_cls_source: 0.67083	Loss_cls_target: 0.02735	Loss_local: 0.00004	Loss_ALM: 30.89844	 mu: 0.16675
  Train Epoch:   6 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.13893	Loss_cls_source: 0.40610	Loss_cls_target: 0.02512	Loss_local: 0.00003	Loss_ALM: 30.68128	 mu: 0.16675
  Train Epoch:   6 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.15017	Loss_cls_source: 0.55775	Loss_cls_target: 0.02569	Loss_local: 0.00004	Loss_ALM: 33.88231	 mu: 0.18342
  Train Epoch:   6 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.14447	Loss_cls_source: 0.58629	Loss_cls_target: 0.02447	Loss_local: 0.00003	Loss_ALM: 37.10738	 mu: 0.20176
  Train Epoch:   6 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.14184	Loss_cls_source: 0.59548	Loss_cls_target: 0.02390	Loss_local: 0.00003	Loss_ALM: 36.99697	 mu: 0.20176
  Train Epoch:   6 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.14099	Loss_cls_source: 0.35303	Loss_cls_target: 0.02570	Loss_local: 0.00002	Loss_ALM: 40.61023	 mu: 0.22194
  Train Epoch:   7 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.14922	Loss_cls_source: 0.65056	Loss_cls_target: 0.02543	Loss_local: 0.00003	Loss_ALM: 40.78597	 mu: 0.24413
  Train Epoch:   7 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.13991	Loss_cls_source: 0.32975	Loss_cls_target: 0.02668	Loss_local: 0.00003	Loss_ALM: 44.63242	 mu: 0.24413
  Train Epoch:   7 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.14118	Loss_cls_source: 0.47928	Loss_cls_target: 0.02321	Loss_local: 0.00003	Loss_ALM: 49.08990	 mu: 0.26855
  Train Epoch:   7 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.15390	Loss_cls_source: 0.73182	Loss_cls_target: 0.02613	Loss_local: 0.00004	Loss_ALM: 49.32591	 mu: 0.26855
  Train Epoch:   7 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.14470	Loss_cls_source: 0.40115	Loss_cls_target: 0.02633	Loss_local: 0.00003	Loss_ALM: 54.11318	 mu: 0.29540
  Train Epoch:   7 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.14325	Loss_cls_source: 0.59117	Loss_cls_target: 0.02593	Loss_local: 0.00003	Loss_ALM: 59.47580	 mu: 0.32494
  Train Epoch:   7 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.13175	Loss_cls_source: 0.48168	Loss_cls_target: 0.02371	Loss_local: 0.00003	Loss_ALM: 59.22509	 mu: 0.32494
  Train Epoch:   7 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.14396	Loss_cls_source: 0.60555	Loss_cls_target: 0.02782	Loss_local: 0.00003	Loss_ALM: 65.43472	 mu: 0.35743
  Train Epoch:   7 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.13186	Loss_cls_source: 0.50617	Loss_cls_target: 0.02577	Loss_local: 0.00003	Loss_ALM: 65.27628	 mu: 0.39318
  Train Epoch:   7 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.14038	Loss_cls_source: 0.67236	Loss_cls_target: 0.02360	Loss_local: 0.00003	Loss_ALM: 72.11560	 mu: 0.39318
  Train Epoch:   7 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.13195	Loss_cls_source: 0.74797	Loss_cls_target: 0.02306	Loss_local: 0.00004	Loss_ALM: 79.06696	 mu: 0.43249
  Train Epoch:   7 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.13234	Loss_cls_source: 0.88892	Loss_cls_target: 0.02057	Loss_local: 0.00004	Loss_ALM: 79.17071	 mu: 0.43249
  Train Epoch:   7 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.12559	Loss_cls_source: 0.50357	Loss_cls_target: 0.02161	Loss_local: 0.00003	Loss_ALM: 86.75822	 mu: 0.47574
  Train Epoch:   7 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.13074	Loss_cls_source: 0.90428	Loss_cls_target: 0.02002	Loss_local: 0.00004	Loss_ALM: 95.58714	 mu: 0.52332
  Train Epoch:   7 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.12501	Loss_cls_source: 0.84094	Loss_cls_target: 0.01839	Loss_local: 0.00004	Loss_ALM: 95.88464	 mu: 0.52332
  Train Epoch:   7 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.11794	Loss_cls_source: 0.64798	Loss_cls_target: 0.01951	Loss_local: 0.00003	Loss_ALM: 105.01624	 mu: 0.57565
  Train Epoch:   7 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.13362	Loss_cls_source: 1.10494	Loss_cls_target: 0.01883	Loss_local: 0.00005	Loss_ALM: 105.87241	 mu: 0.63322
  Train Epoch:   7 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.12428	Loss_cls_source: 0.87861	Loss_cls_target: 0.01731	Loss_local: 0.00004	Loss_ALM: 116.12592	 mu: 0.63322
  Train Epoch:   7 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.11460	Loss_cls_source: 0.78141	Loss_cls_target: 0.01774	Loss_local: 0.00004	Loss_ALM: 127.28439	 mu: 0.69654
  Train Epoch:   7 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.11095	Loss_cls_source: 0.73411	Loss_cls_target: 0.02265	Loss_local: 0.00003	Loss_ALM: 127.32796	 mu: 0.69654
  Train Epoch:   7 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.11033	Loss_cls_source: 0.76672	Loss_cls_target: 0.02008	Loss_local: 0.00003	Loss_ALM: 140.05571	 mu: 0.76619
  Train Epoch:   7 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.10564	Loss_cls_source: 0.67674	Loss_cls_target: 0.01740	Loss_local: 0.00003	Loss_ALM: 153.74675	 mu: 0.84281
  Train Epoch:   7 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.11346	Loss_cls_source: 0.94934	Loss_cls_target: 0.01887	Loss_local: 0.00004	Loss_ALM: 154.62128	 mu: 0.84281
  Train Epoch:   7 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.09903	Loss_cls_source: 0.59727	Loss_cls_target: 0.01890	Loss_local: 0.00003	Loss_ALM: 169.00598	 mu: 0.92709
  Train Epoch:   8 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.09795	Loss_cls_source: 0.56698	Loss_cls_target: 0.01930	Loss_local: 0.00003	Loss_ALM: 168.81502	 mu: 1.00000
  Train Epoch:   8 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.09898	Loss_cls_source: 0.61787	Loss_cls_target: 0.01666	Loss_local: 0.00003	Loss_ALM: 182.30948	 mu: 1.00000
  Train Epoch:   8 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.10152	Loss_cls_source: 0.56314	Loss_cls_target: 0.01563	Loss_local: 0.00003	Loss_ALM: 182.21292	 mu: 1.00000
  Train Epoch:   8 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.09400	Loss_cls_source: 0.75565	Loss_cls_target: 0.01594	Loss_local: 0.00003	Loss_ALM: 181.96234	 mu: 1.00000
  Train Epoch:   8 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.10023	Loss_cls_source: 0.84484	Loss_cls_target: 0.01793	Loss_local: 0.00003	Loss_ALM: 182.63461	 mu: 1.00000
  Train Epoch:   8 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.09165	Loss_cls_source: 0.68142	Loss_cls_target: 0.01703	Loss_local: 0.00003	Loss_ALM: 182.04492	 mu: 1.00000
  Train Epoch:   8 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.09879	Loss_cls_source: 0.82283	Loss_cls_target: 0.01732	Loss_local: 0.00004	Loss_ALM: 182.70995	 mu: 1.00000
  Train Epoch:   8 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.08865	Loss_cls_source: 0.61833	Loss_cls_target: 0.01475	Loss_local: 0.00003	Loss_ALM: 181.84814	 mu: 1.00000
  Train Epoch:   8 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.08820	Loss_cls_source: 0.62728	Loss_cls_target: 0.01832	Loss_local: 0.00003	Loss_ALM: 182.00000	 mu: 1.00000
  Train Epoch:   8 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.10169	Loss_cls_source: 1.07881	Loss_cls_target: 0.01594	Loss_local: 0.00004	Loss_ALM: 183.41307	 mu: 1.00000
  Train Epoch:   8 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.09122	Loss_cls_source: 0.76814	Loss_cls_target: 0.01672	Loss_local: 0.00003	Loss_ALM: 182.13354	 mu: 1.00000
  Train Epoch:   8 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.09022	Loss_cls_source: 0.90625	Loss_cls_target: 0.01629	Loss_local: 0.00004	Loss_ALM: 182.38841	 mu: 1.00000
  Train Epoch:   8 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.08291	Loss_cls_source: 0.57742	Loss_cls_target: 0.01569	Loss_local: 0.00003	Loss_ALM: 181.45979	 mu: 1.00000
  Train Epoch:   8 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.08891	Loss_cls_source: 0.72796	Loss_cls_target: 0.01700	Loss_local: 0.00003	Loss_ALM: 182.42459	 mu: 1.00000
  Train Epoch:   8 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.08553	Loss_cls_source: 0.51429	Loss_cls_target: 0.01643	Loss_local: 0.00003	Loss_ALM: 181.88947	 mu: 1.00000
  Train Epoch:   8 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.08235	Loss_cls_source: 0.68388	Loss_cls_target: 0.01708	Loss_local: 0.00003	Loss_ALM: 181.85342	 mu: 1.00000
  Train Epoch:   8 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.08737	Loss_cls_source: 0.86112	Loss_cls_target: 0.01555	Loss_local: 0.00004	Loss_ALM: 182.29732	 mu: 1.00000
  Train Epoch:   8 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.08104	Loss_cls_source: 0.63468	Loss_cls_target: 0.01474	Loss_local: 0.00003	Loss_ALM: 181.72015	 mu: 1.00000
  Train Epoch:   8 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.08628	Loss_cls_source: 0.81725	Loss_cls_target: 0.01515	Loss_local: 0.00003	Loss_ALM: 181.87555	 mu: 1.00000
  Train Epoch:   8 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.08235	Loss_cls_source: 0.75724	Loss_cls_target: 0.01379	Loss_local: 0.00003	Loss_ALM: 181.82776	 mu: 1.00000
  Train Epoch:   8 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.07673	Loss_cls_source: 0.71172	Loss_cls_target: 0.01322	Loss_local: 0.00003	Loss_ALM: 181.04056	 mu: 1.00000
  Train Epoch:   8 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.08529	Loss_cls_source: 0.98046	Loss_cls_target: 0.01377	Loss_local: 0.00004	Loss_ALM: 182.01944	 mu: 1.00000
  Train Epoch:   8 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.07604	Loss_cls_source: 0.54159	Loss_cls_target: 0.01660	Loss_local: 0.00002	Loss_ALM: 181.34372	 mu: 1.00000
  Train Epoch:   8 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.07451	Loss_cls_source: 0.81980	Loss_cls_target: 0.01569	Loss_local: 0.00003	Loss_ALM: 181.08980	 mu: 1.00000
  Train Epoch:   9 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.07109	Loss_cls_source: 0.49380	Loss_cls_target: 0.01511	Loss_local: 0.00002	Loss_ALM: 180.62772	 mu: 1.00000
  Train Epoch:   9 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.07642	Loss_cls_source: 0.74830	Loss_cls_target: 0.01703	Loss_local: 0.00003	Loss_ALM: 181.65990	 mu: 1.00000
  Train Epoch:   9 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.07831	Loss_cls_source: 0.74964	Loss_cls_target: 0.01509	Loss_local: 0.00003	Loss_ALM: 181.69835	 mu: 1.00000
  Train Epoch:   9 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.07020	Loss_cls_source: 0.46348	Loss_cls_target: 0.01387	Loss_local: 0.00002	Loss_ALM: 180.83913	 mu: 1.00000
  Train Epoch:   9 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.07478	Loss_cls_source: 0.83102	Loss_cls_target: 0.01475	Loss_local: 0.00003	Loss_ALM: 181.54965	 mu: 1.00000
  Train Epoch:   9 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.06797	Loss_cls_source: 0.46125	Loss_cls_target: 0.01431	Loss_local: 0.00002	Loss_ALM: 180.55046	 mu: 1.00000
  Train Epoch:   9 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.07109	Loss_cls_source: 0.57667	Loss_cls_target: 0.01583	Loss_local: 0.00002	Loss_ALM: 180.81656	 mu: 1.00000
  Train Epoch:   9 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.07295	Loss_cls_source: 0.62390	Loss_cls_target: 0.01355	Loss_local: 0.00003	Loss_ALM: 181.35126	 mu: 1.00000
  Train Epoch:   9 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.07495	Loss_cls_source: 0.76713	Loss_cls_target: 0.01447	Loss_local: 0.00003	Loss_ALM: 181.55042	 mu: 1.00000
  Train Epoch:   9 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.07064	Loss_cls_source: 0.74766	Loss_cls_target: 0.01247	Loss_local: 0.00003	Loss_ALM: 181.33502	 mu: 1.00000
  Train Epoch:   9 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.07216	Loss_cls_source: 0.67090	Loss_cls_target: 0.01439	Loss_local: 0.00003	Loss_ALM: 181.66284	 mu: 1.00000
  Train Epoch:   9 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.07231	Loss_cls_source: 0.72137	Loss_cls_target: 0.01254	Loss_local: 0.00003	Loss_ALM: 181.38638	 mu: 1.00000
  Train Epoch:   9 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.07051	Loss_cls_source: 0.60546	Loss_cls_target: 0.01642	Loss_local: 0.00003	Loss_ALM: 181.36588	 mu: 1.00000
  Train Epoch:   9 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.06586	Loss_cls_source: 0.62801	Loss_cls_target: 0.01488	Loss_local: 0.00003	Loss_ALM: 180.78580	 mu: 1.00000
  Train Epoch:   9 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.06456	Loss_cls_source: 0.49562	Loss_cls_target: 0.01384	Loss_local: 0.00002	Loss_ALM: 180.66150	 mu: 1.00000
  Train Epoch:   9 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.06998	Loss_cls_source: 0.76596	Loss_cls_target: 0.01261	Loss_local: 0.00003	Loss_ALM: 181.30196	 mu: 1.00000
  Train Epoch:   9 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.06732	Loss_cls_source: 0.70402	Loss_cls_target: 0.01380	Loss_local: 0.00003	Loss_ALM: 181.24966	 mu: 1.00000
  Train Epoch:   9 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.06521	Loss_cls_source: 0.71903	Loss_cls_target: 0.01321	Loss_local: 0.00003	Loss_ALM: 180.99756	 mu: 1.00000
  Train Epoch:   9 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.06770	Loss_cls_source: 0.55161	Loss_cls_target: 0.01353	Loss_local: 0.00002	Loss_ALM: 180.89702	 mu: 1.00000
  Train Epoch:   9 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.06556	Loss_cls_source: 0.70305	Loss_cls_target: 0.01193	Loss_local: 0.00003	Loss_ALM: 180.98874	 mu: 1.00000
  Train Epoch:   9 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.06015	Loss_cls_source: 0.28071	Loss_cls_target: 0.01194	Loss_local: 0.00001	Loss_ALM: 180.20094	 mu: 1.00000
  Train Epoch:   9 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.06200	Loss_cls_source: 0.41153	Loss_cls_target: 0.01141	Loss_local: 0.00002	Loss_ALM: 180.56683	 mu: 1.00000
  Train Epoch:   9 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.06195	Loss_cls_source: 0.53920	Loss_cls_target: 0.01308	Loss_local: 0.00002	Loss_ALM: 180.67963	 mu: 1.00000
  Train Epoch:   9 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.06175	Loss_cls_source: 0.63069	Loss_cls_target: 0.01243	Loss_local: 0.00003	Loss_ALM: 180.71457	 mu: 1.00000
  Train Epoch:  10 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.06156	Loss_cls_source: 0.43204	Loss_cls_target: 0.01300	Loss_local: 0.00002	Loss_ALM: 180.43167	 mu: 1.00000
  Train Epoch:  10 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.05864	Loss_cls_source: 0.49382	Loss_cls_target: 0.01272	Loss_local: 0.00002	Loss_ALM: 180.30182	 mu: 1.00000
  Train Epoch:  10 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.06035	Loss_cls_source: 0.59712	Loss_cls_target: 0.01286	Loss_local: 0.00003	Loss_ALM: 180.61044	 mu: 1.00000
